8391,Main Dishes,,,4,Apple-Stuffed-Chicken-Breast-Allrecipes,http://i.yummly.com/Apple-Stuffed-Chicken-Breast-Allrecipes-73086.s.png,AllRecipes,2400,"skinless boneless chicken breasts,water,shredded cheddar cheese,fresh parsley,water,cornstarch,bread crumbs,dry white wine,butter,apple",Apple Stuffed Chicken Breast
8392,Desserts,,,4,Edible-Chocolate-Marshmallow-Dreidels-Martha-Stewart,"http://i2.yummly.com/12064BA9-9E28-D448-6D8BC3C1C4812F9C.s.png,http://i.yummly.com/Edible-Chocolate-Marshmallow-Dreidels-Martha-Stewart-105870.s.png",Martha Stewart,,"white chocolate,marshmallows,thin pretzel sticks,chocolate,semisweet chocolate",Edible Chocolate Marshmallow Dreidels
8393,Main Dishes,Barbecue,,5,Pork-Chops-Stuffed-With-Smoked-Gouda-And-Bacon-Allrecipes,"http://i.yummly.com/Pork-Chops-Stuffed-With-Smoked-Gouda-And-Bacon-Allrecipes.s.jpg,http://i.yummly.com/Pork-Chops-Stuffed-With-Smoked-Gouda-And-Bacon-Allrecipes-65695.s.png",AllRecipes,2100,"fresh parsley,cheese,olive oil,salt,black pepper,black pepper,pork chops,cooked bacon",Pork Chops Stuffed with Smoked Gouda and Bacon
8394,"Main Dishes,Lunch and Snacks","Asian,Barbecue",,5,Asian-Turkey-Burgers-TasteOfHome,http://i.yummly.com/Asian-Turkey-Burgers-Allrecipes-57273.s.png,Taste of Home,1200,"bread crumbs,egg white,ground ginger,pepper,ground turkey,finely chopped onion,garlic clove,soy sauce",Asian Turkey Burgers
8395,Desserts,,,4,Fudge-Popsicles-_fudgesicles_-Recipezaar,"http://i.yummly.com/Fudge-Popsicles-_fudgesicles_-Recipezaar-19073.s.png,http://i.yummly.com/Fudge-Popsicles-_fudgesicles_-Recipezaar-221588.s.jpg",Food.com,600,"cornstarch,butter,vanilla,cocoa powder,sugar,milk",Fudge Popsicles (Fudgesicles)
8396,Main Dishes,,,5,Ranch-Style-Chicken-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41367,"http://i.yummly.com/Ranch-Style-Chicken-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41367-1509.s.jpg,http://i.yummly.com/Ranch-Style-Chicken-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41367-1196.s.jpg,http://i.yummly.com/Ranch-Style-Chicken-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41367-223.s.jpg",The Pioneer Woman,,"sharp cheddar cheese,bacon,paprika,bacon grease,crushed red pepper,salt,honey,lemon,boneless skinless chicken breasts,dijon mustard,canola oil",Ranch Style Chicken
8397,,,,5,Apple-cider-doughnuts-305465,http://i.yummly.com/Apple-cider-doughnuts-305465-268917.s.jpg,Smitten Kitchen,,"glaze,baking powder,cinnamon,vegetable oil,baking soda,cinnamon sugar,buttermilk,large eggs,butter,granulated sugar,apple cider,ground cinnamon,shortening,ground nutmeg,vegetable oil,salt,apple cider,confectioners sugar,granulated sugar,flour",Apple Cider Doughnuts
8398,Main Dishes,,,5,Salsa-Verde-Chicken-Bake-Simply-Recipes-200686,http://i.yummly.com/Salsa-Verde-Chicken-Bake-Simply-Recipes-200686-40477.s.png,Simply Recipes,,"fresh cilantro,monterey jack,salsa verde,boneless skinless chicken breasts",Salsa Verde Chicken Bake
8399,Main Dishes,Asian,,5,Teriyaki-Chicken-Breasts-Simply-Recipes-42425,http://i.yummly.com/Teriyaki-Chicken-Breasts-Simply-Recipes-42425-3689.s.jpg,Simply Recipes,,"skinless boneless chicken breasts,mirin,sugar,sake,soy sauce,sesame seed,ginger",Teriyaki Chicken Breasts
8400,Beverages,,,4,Cantaloupe-Yogurt-Drink-Martha-Stewart,http://i.yummly.com/Cantaloupe-Yogurt-Drink-Martha-Stewart-104658.s.png,Martha Stewart,,"ice,honey,low-fat plain yogurt,cantaloupe",Cantaloupe Yogurt Drink
8401,,,,5,Bgsk-peanut-sauce-310112,http://i.yummly.com/Bgsk-peanut-sauce-310112-274565.s.jpg,Big Girls Small Kitchen,,"sugar,sriracha,fresh ginger,soy sauce,eggplant,salt,english cucumber,garlic,worcestershire sauce,tofu,gluten-free noodles,water,chile paste,peanut butter,rice wine vinegar,sesame oil,peanut,chicken breasts,scallions,mayo,cilantro leaves,toasted sesame seeds,garlic,boiling water",BGSK Peanut Sauce
8402,"Breads,Appetizers",Mexican,,5,Empanada-Dough-Martha-Stewart,http://i.yummly.com/Empanada-Dough-Martha-Stewart-109559.s.png,Martha Stewart,,"masa harina,egg yolks,vegetable shortening,sugar,all-purpose flour,salt",Empanada Dough
8403,,,,5,Boston-cream-cupcakes-308239,http://i.yummly.com/Boston-cream-cupcakes-308239-272247.s.jpg,The Kitchn,,"white sugar,salt,large eggs,buttermilk,whole milk,baking powder,unsalted butter,heavy cream,vanilla extract,vanilla extract,large egg yolks,flour,chocolate chips,baking soda,cake flour,salt,white sugar",Boston Cream Cupcakes
8404,"Side Dishes,Salads",Asian,,4,Bok-Choy-Salad-Martha-Stewart,http://i.yummly.com/Bok-Choy-Salad-Martha-Stewart-104732.s.png,Martha Stewart,,"soy sauce,cashews,bok choy,toasted sesame oil,rice vinegar,sugar",Bok Choy Salad
8405,Main Dishes,German,,5,Slow-Cooker-German_style-Pork-Roast-With-Sauerkraut-And-Potatoes-Allrecipes,http://i.yummly.com/Slow-Cooker-German_style-Pork-Roast-With-Sauerkraut-And-Potatoes-Allrecipes-64149.s.png,AllRecipes,30000,"sauerkraut,salt,pepper,minced garlic,potatoes,caraway seeds,boneless pork loin roast",Slow Cooker German-Style Pork Roast with Sauerkraut and Potatoes
8406,,,,5,Gnocchi-with-squash-_-sweet-corn-308126,http://i.yummly.com/Gnocchi-with-squash-_-sweet-corn-308126-272134.s.jpg,The Kitchn,,"salt,soft goat cheese,yellow squash,flat-leaf parsley,cloves garlic,corn kernels,unsalted butter,zucchini,lemon,gnocchi,pepper","Gnocchi with Squash "
8407,Breads,,,4,Peasant-Bread-Allrecipes_1,http://i.yummly.com/Peasant-Bread-Allrecipes_1-56203.s.png,AllRecipes,10800,"active dry yeast,salt,bread flour,water,white sugar",Peasant Bread
8408,Condiments and Sauces,,,4,Restaurant-Teriyaki-Sauce-Recipezaar,http://i.yummly.com/Restaurant-Teriyaki-Sauce-Recipezaar-232553.s.jpg,Food.com,360,"ground ginger,soy sauce,honey,cornstarch,cold water,garlic powder,brown sugar,water",Restaurant Teriyaki Sauce
8409,Side Dishes,"American,Indian",,4,Roasted-Cauliflower-With-Indian-Barbecue-Sauce-Epicurious,http://i.yummly.com/Roasted-Cauliflower-With-Indian-Barbecue-Sauce-Epicurious-48576.s.png,Epicurious,3600,"soy sauce,peeled fresh ginger,garlic clove,vegetable oil,ground cumin,sugar,ketchup",Roasted Cauliflower with Indian Barbecue Sauce
8410,,,,4,Asparagus-and-Shiitake-Stir_Fry-Martha-Stewart,http://i.yummly.com/Asparagus-and-Shiitake-Stir_Fry-Martha-Stewart-111619.s.png,Martha Stewart,1500,"asparagus,freshly ground pepper,coarse salt,shiitake mushrooms,dark sesame oil,toasted sesame seeds",Asparagus and Shiitake Stir-Fry
8411,"Desserts,Breakfast and Brunch",,,5,Chewy-chocolate-chip-oatmeal-cookies-333428,http://i.yummly.com/Chewy-chocolate-chip-oatmeal-cookies-333428-295348.s.jpg,How Sweet It Is,,"sugar,milk,egg,chocolate chips,butter,baking powder,vanilla extract,brown sugar,rolled oats,all purpose flour,salt,cinnamon",Chewy Chocolate Chip Oatmeal Cookies
8412,"Side Dishes,Main Dishes",,,4,Fettuccine-with-Parsley-Pesto-and-Walnuts-Martha-Stewart,http://i.yummly.com/Fettuccine-with-Parsley-Pesto-and-Walnuts-Martha-Stewart-108336.s.png,Martha Stewart,1800,"coarse salt,fresh lemon juice,fettuccine,baby spinach,garlic clove,olive oil,fresh parsley,parmesan,walnuts,ground pepper",Fettuccine with Parsley Pesto and Walnuts
8413,Side Dishes,French,,4,Roasted-Eggplants-with-Herbs-MyRecipes-243957,http://i.yummly.com/Roasted-Eggplants-with-Herbs-MyRecipes-243957-128918.s.png,MyRecipes,2340,"sage,fine sea salt,black pepper,extra-virgin olive oil,eggplants,fresh rosemary,fresh basil",Roasted Eggplants with Herbs
8414,Main Dishes,,,4,Beefy-Salsa-Macaroni-And-Velveeta-Cheese-Recipezaar,http://i.yummly.com/Beefy-Salsa-Macaroni-And-Velveeta-Cheese-Recipezaar-202721.s.jpg,Food.com,1200,"velveeta cheese,water,elbow macaroni,ground beef,salsa",Beefy Salsa Macaroni and Velveeta Cheese
8415,Lunch and Snacks,,,4,Egg-Salad-English-Muffins-TasteOfHome,"http://i.yummly.com/Egg-Salad-English-Muffins-Allrecipes-82554.s.png,http://i.yummly.com/Egg-Salad-English-Muffins-Allrecipes-82425.s.png",Taste of Home,900,"mayonnaise,shredded cheddar cheese,canadian bacon,prepared mustard,eggs,english muffins",Egg Salad English Muffins
8416,,,,,Cucumber-Orange-Water-Recipe-Chow-47748,http://i.yummly.com/Cucumber-Orange-Water-Recipe-Chow-47748-99862.s.png,Chow,,"english cucumber,orange,cold water",Cucumber-Orange Water Recipe
8417,Desserts,American,,5,Blueberry-Pudding-Cake-Epicurious,http://i.yummly.com/Blueberry-Pudding-Cake-Epicurious-47021.s.png,Epicurious,3000,"water,vanilla,cornstarch,unsalted butter,sugar,egg,blueberries,fresh lemon juice,baking powder,all-purpose flour,salt,milk",Blueberry Pudding Cake
8418,,,,5,Cilantro-noodle-bowl-308915,http://i.yummly.com/Cilantro-noodle-bowl-308915-273089.s.jpg,101 Cookbooks,,"lemon,extra,garlic,cayenne,extra virgin olive oil,fresh cilantro,salt,romanesco florets,noodles",Cilantro Noodle Bowl
8419,,,,1,Corn-Dogs-Recipe-Chow-57715,http://i.yummly.com/Corn-Dogs-Recipe-Chow-57715-100452.s.png,Chow,2700,"yellow cornmeal,ketchup,all purpose flour,baking powder,large eggs,hot dogs,whole milk,yellow mustard,honey,apple,vegetable oil,granulated sugar,fine salt",Corn Dogs Recipe
8420,,,,5,Crispy-oatmeal-chocolate-chip-cookies-307674,http://i.yummly.com/Crispy-oatmeal-chocolate-chip-cookies-307674-271451.s.jpg,Food52,,"ground cinnamon,rolled oats,ground nutmeg,allspice,granulated sugar,baking soda,light brown sugar,semisweet chocolate chips,large egg,kosher salt,all-purpose flour,vanilla extract,unsalted butter",Crispy Oatmeal Chocolate Chip Cookies
8421,Desserts,,,5,Chocolate-Fudge-Cookies-Allrecipes,http://i.yummly.com/Chocolate-Fudge-Cookies-Allrecipes-55554.s.png,AllRecipes,1200,"semi-sweet chocolate,vegetable oil,eggs,devil s food cake mix",Chocolate Fudge Cookies
8422,Desserts,,,4,No_bake-Chocolate-Oatmeal-Cookies-Recipezaar_2,"http://i.yummly.com/No_bake-Chocolate-Oatmeal-Cookies-Recipezaar_2-339688.s.jpg,http://i.yummly.com/No_bake-Chocolate-Oatmeal-Cookies-Recipezaar_2-179658.s.jpg",Food.com,360,"vanilla,milk,cocoa,sugar,butter,quick-cooking oats,creamy peanut butter",No-Bake Chocolate Oatmeal Cookies
8423,"Beverages,Cocktails",,,5,Vanilla-lemon-drop-335864,http://i.yummly.com/Vanilla-lemon-drop-335864-298649.s.jpg,The Shiksa in the Kitchen,300,"lemonade,round,ice cubes,vanilla,lemon lime soda,lemon liqueur",Vanilla Lemon Drop
8424,Salads,Italian,,5,Italian-Pasta-Salad-I-Allrecipes,"http://i.yummly.com/Italian-Pasta-Salad-I-Allrecipes-86287.s.png,http://i.yummly.com/Italian-Pasta-Salad-I-Allrecipes-86061.s.png",AllRecipes,1800,"green bell pepper,caesar salad dressing,grated parmesan cheese,salad dressing,pasta,red onion,red bell pepper",Italian Pasta Salad I
8425,Main Dishes,American,,4,Balsamic_glazed-Salmon-Fillets-Allrecipes,http://i.yummly.com/Balsamic_glazed-Salmon-Fillets-Allrecipes-63655.s.png,AllRecipes,1800,"white wine,fresh oregano,balsamic vinegar,dijon mustard,pepper,honey,salt,minced garlic,salmon fillets",Balsamic-Glazed Salmon Fillets
8426,Desserts,,,5,Orange-Cake-Allrecipes_1,"http://i2.yummly.com/Orange-Cake-Allrecipes_1.s.png,http://i.yummly.com/Orange-Cake-Allrecipes_1-50020.s.png",AllRecipes,7200,"orange juice,butter,eggs,lemon extract,white sugar,vegetable oil,orange juice,lemon pudding,cake mix",Orange Cake
8427,"Side Dishes,Appetizers,Lunch and Snacks",,,4,Baked-Onion-Rings-Naturally-Ella-46401,"http://i.yummly.com/Baked-Onion-Rings-Naturally-Ella-46401-10160.s.png,http://i.yummly.com/Baked-Onion-Rings-Naturally-Ella-46401-7264.s.jpg",Naturally Ella,2400,"oregano,buttermilk,flour,onions",Baked Onion Rings
8428,Main Dishes,Italian,Game Day,4,Easy-Slow-Cooker-Meatballs-Allrecipes,"http://i.yummly.com/Easy-Slow-Cooker-Meatballs-Allrecipes-94058.s.png,http://i.yummly.com/Easy-Slow-Cooker-Meatballs-Allrecipes-93292.s.png",AllRecipes,30000,"fresh parsley,tomato puree,yellow onion,beaten eggs,crushed tomatoes,minced garlic,spaghetti sauce,bread crumbs,ground beef",Easy Slow Cooker Meatballs
8429,Desserts,,,1,Malai-Kulfi-Ice-Pops-Recipe-Chow-57704,http://i.yummly.com/Malai-Kulfi-Ice-Pops-Recipe-Chow-57704-100445.s.png,Chow,30600,"saffron threads,cornstarch,water,sweetened condensed milk,milk,salt,ground cardamom",Malai Kulfi Ice Pops Recipe
8430,Side Dishes,,,4,Honey_Roasted-Eggplant-with-Chiles-Martha-Stewart,http://i.yummly.com/Honey_Roasted-Eggplant-with-Chiles-Martha-Stewart-104173.s.png,Martha Stewart,2100,"thai chiles,freshly ground pepper,coarse salt,honey,baby eggplants,extra-virgin olive oil",Honey-Roasted Eggplant with Chiles
8431,Desserts,,,5,Five-Ingredient-Ice-Cream-Allrecipes,http://i.yummly.com/Five-Ingredient-Ice-Cream-Allrecipes-55410.s.png,AllRecipes,14400,"heavy cream,sweetened condensed milk,salt,milk,vanilla extract",Five Ingredient Ice Cream
8432,Desserts,,Christmas,5,Creamy-Coconut-Cake-Allrecipes,"http://i.yummly.com/Creamy-Coconut-Cake-Allrecipes-93654.s.png,http://i.yummly.com/Creamy-Coconut-Cake-Allrecipes-92959.s.png",AllRecipes,2700,"flaked coconut,sweetened condensed milk,frozen whipped topping,cake mix,cream of coconut",Creamy Coconut Cake
8433,Lunch and Snacks,Mediterranean,,4,Grilled-Veggie-and-Hummus-Wraps-MyRecipes-265643,http://i.yummly.com/Grilled-Veggie-and-Hummus-Wraps-MyRecipes-265643-133285.s.png,MyRecipes,1200,"red onion,flatbreads,eggplant,salad,hummus,crumbled feta cheese,olive oil,kosher salt,flat-leaf parsley,red bell pepper",Grilled Veggie and Hummus Wraps
8434,Desserts,,Christmas,5,Caramel-Shortbread-Squares-Allrecipes,http://i.yummly.com/Caramel-Shortbread-Squares-Allrecipes-58365.s.png,AllRecipes,2100,"all-purpose flour,softened butter,light corn syrup,sweetened condensed milk,milk chocolate chips,butter,light brown sugar,white sugar",Caramel Shortbread Squares
8435,Side Dishes,,"Thanksgiving,Christmas",4,Baked-Sweet-Potato-Sticks-Allrecipes,"http://i2.yummly.com/Baked-Sweet-Potato-Sticks-Allrecipes.s.png,http://i.yummly.com/Baked-Sweet-Potato-Sticks-Allrecipes-50307.s.png",AllRecipes,3300,"paprika,sweet potatoes,olive oil",Baked Sweet Potato Sticks
8436,Desserts,,,4,Hard-Maple-Candy-TasteOfHome,"http://i2.yummly.com/Hard-Maple-Candy-Allrecipes.s.png,http://i.yummly.com/Hard-Maple-Candy-Allrecipes-57331.s.png",Taste of Home,2100,"maple flavoring,light corn syrup,water,softened butter,sugar",Hard Maple Candy
8437,,,,5,English-muffin-french-toast-308181,http://i.yummly.com/English-muffin-french-toast-308181-272189.s.jpg,The Kitchn,,"heavy cream,powdered sugar,sugar,vanilla,pure maple syrup,eggs,english muffins,milk,canola oil",English Muffin French Toast
8438,Main Dishes,,,4,Baked-Tilapia-Recipezaar_3,http://i2.yummly.com/Baked-Tilapia-Recipezaar_3.s.png,Food.com,2100,"onion,cajun seasoning,fresh mushrooms,tilapia fillets,olive oil",Baked Tilapia
8439,"Main Dishes,Lunch and Snacks","American,Southern ",,4,Fried-Chicken-My-Recipes,"http://i2.yummly.com/Fried-Chicken-My-Recipes.s.png,http://i.yummly.com/Fried-Chicken-My-Recipes-118030.s.png",MyRecipes,,"salt,vegetable oil,self rising flour,pepper,chicken,buttermilk",Fried Chicken
8440,,,,5,Rum-and-brown-sugar-glazed-shrimp-recipe-307001,http://i.yummly.com/Rum-and-brown-sugar-glazed-shrimp-recipe-307001-270762.s.jpg,Food Republic,,"dark brown sugar,vegetable oil,water,shrimp,mango,cornstarch,pineapple,dark rum,lime juice",Rum and Brown Sugar–Glazed Shrimp Recipe
8441,,,,5,Apricot_-almond-and-lemon-cake-310707,http://i.yummly.com/Apricot_-almond-and-lemon-cake-310707-276018.s.jpg,David Lebovitz,,"baking powder,almonds,sea salt,lemon,flour,gruyère,rounded,rounded,unsalted butter,large eggs,dried apricots,fennel seeds","Apricot, Almond and Lemon Cake"
8442,Main Dishes,Asian,,4,Soy_glazed-Salmon-My-Recipes,http://i.yummly.com/Soy_glazed-Salmon-My-Recipes-134034.s.png,MyRecipes,3600,"sesame seeds,minced garlic,salmon fillet,reduced sodium soy sauce,honey",Soy-Glazed Salmon
8443,,,,5,Shaved-brussels-sprouts-salad-with-apples_-hazelnuts-_-brown-butter-dressing-307914,http://i.yummly.com/Shaved-brussels-sprouts-salad-with-apples_-hazelnuts-_-brown-butter-dressing-307914-271922.s.jpg,The Kitchn,,"crisp,hazelnuts,lemon juice,salt,other,unsalted butter,white wine vinegar,brussels sprouts","Shaved Brussels Sprouts Salad with Apples, Hazelnuts "
8444,"Desserts,Condiments and Sauces",,,5,Chocolate-Syrup-AllRecipes,http://i.yummly.com/Chocolate-Syrup-AllRecipes-73835.s.png,AllRecipes,600,"vanilla extract,cocoa powder,salt,water,white sugar",Chocolate Syrup
8445,Side Dishes,American,Thanksgiving,5,Roasted-corn-pudding-in-acorn-squash-308745,"http://i.yummly.com/Roasted-corn-pudding-in-acorn-squash-308745-342825.s.jpg,http://i.yummly.com/Roasted-corn-pudding-in-acorn-squash-308745-272919.s.jpg",101 Cookbooks,,"anise seed,seeded,corn kernels,seeded,milk,acorn squash,grated nutmeg,acorn squash,clarified butter,clarified butter,milk,grated nutmeg,salt,anise seed,corn kernels,salt,scallions,cheese,scallions,egg,egg,cheese",Roasted Corn Pudding in Acorn Squash
8446,Beverages,,Christmas,4,Christmas-Punch-Recipezaar_1,"http://i2.yummly.com/Christmas-Punch-Recipezaar_1.s.png,http://i.yummly.com/Christmas-Punch-Recipezaar_1-158875.s.jpg",Food.com,600,"lemon lime beverage,pineapple juice,lemonade,cranberry juice",Christmas Punch
8447,Main Dishes,,,5,Bacon_topped-Meat-Loaf-TasteOfHome,http://i.yummly.com/Bacon_topped-Meat-Loaf-Allrecipes-75171.s.png,Taste of Home,4800,"chili sauce,pepper,worcestershire sauce,bacon,salt,lean ground beef,onion,bread crumbs,shredded cheddar cheese,eggs",Bacon-Topped Meat Loaf
8448,"Side Dishes,Appetizers,Lunch and Snacks",American,,5,Pickled-Asparagus-Serious-Eats-280763,http://i.yummly.com/Pickled-Asparagus-Serious-Eats-280763-113831.s.png,Serious Eats,,"white vinegar,garlic cloves,pickling spice,water,asparagus,pickling salt",Pickled Asparagus
8449,Main Dishes,,,5,Jalapeno-popper-chicken-breasts-347938,http://i.yummly.com/Jalapeno-popper-chicken-breasts-347938-312505.s.jpg,Every Day with Rachael Ray,,"cream cheese,bone in,chiles",Jalapeno Popper Chicken Breasts
8450,,,,5,Irish-coffee-309124,http://i.yummly.com/Irish-coffee-309124-273299.s.jpg,Joy the Baker,,"sweetened whipped cream,coffee,brown sugar,Jameson Irish Whiskey",Irish Coffee
8451,Condiments and Sauces,French,,5,Easy-Blender-Hollandaise-Sauce-Simply-Recipes-42561,http://i.yummly.com/Easy-Blender-Hollandaise-Sauce-Simply-Recipes-42561-3828.s.jpg,Simply Recipes,,"unsalted butter,salt,cayenne,egg yolk,lemon juice",Easy Blender Hollandaise Sauce
8452,Desserts,,,4,Vegan-Soft-Sugar-Cookies-Recipezaar,http://i.yummly.com/Vegan-Soft-Sugar-Cookies-Recipezaar-232545.s.jpg,Food.com,1800,"baking powder,vanilla,sugar,vegan margarine,firm silken tofu,salt,flour",Vegan Soft Sugar Cookies
8453,,,,5,Habanero-peach-salsa-306899,http://i.yummly.com/Habanero-peach-salsa-306899-270624.s.jpg,Homesick Texan,,"habanero,cilantro,onion,peaches,tomatoes,salt,lime juice",Habanero peach salsa
8454,Beverages,,Thanksgiving,4,Pumpkin-Spice-Latte-Allrecipes,http://i.yummly.com/Pumpkin-Spice-Latte-Allrecipes-63670.s.png,AllRecipes,420,"vanilla extract,brewed espresso,pumpkin pie spice,white sugar,pumpkin puree,milk",Pumpkin Spice Latte
8455,,,,4,Eggs-in-a-basket-with-maple-bacon_-fontina-_-chives-330256,http://i.yummly.com/Eggs-in-a-basket-with-maple-bacon_-fontina-_-chives-330256-290979.s.jpg,Food52,,"eggs,cracked black pepper,unsalted butter,nonstick cooking spray,chopped fresh chives,kosher salt,bacon,fontina cheese,sorghum,russet potatoes","Eggs in a Basket with Maple Bacon, Fontina "
8456,Breads,,,4,Hazelnut-chocolate-chip-muffins-333115,http://i.yummly.com/Hazelnut-chocolate-chip-muffins-333115-295035.s.jpg,Camille Styles,,"hazelnut meal,hazelnuts,salt,sparkling sugar,all purpose flour,vanilla,chocolate chips,baking powder,unsalted butter,sugar,egg,milk",Hazelnut-Chocolate Chip Muffins
8457,,,,5,Soft-eggs-with-buttery-herb-gruyere-toast-soldiers-305337,http://i.yummly.com/Soft-eggs-with-buttery-herb-gruyere-toast-soldiers-305337-268796.s.jpg,Smitten Kitchen,,"sourdough toast,flat leaf parsley,dijon mustard,large eggs,romano cheese,fresh thyme leaves,salt,gruyere cheese,ground black pepper,unsalted butter",Soft Eggs with Buttery Herb-Gruyere Toast Soldiers
8458,Appetizers,French,,5,Tomato-tarte-tatin-308603,"http://i.yummly.com/Tomato-tarte-tatin-308603-342731.s.jpg,http://i.yummly.com/Tomato-tarte-tatin-308603-272777.s.jpg",101 Cookbooks,,"yellow onions,pie crust,tomatoes,egg,lemon,water,salt,flour,balsamic vinegar,extra virgin olive oil",Tomato Tarte Tatin
8459,"Main Dishes,Appetizers",,,5,Grilled_Vegetable-Tostadas-Martha-Stewart,http://i.yummly.com/Grilled_Vegetable-Tostadas-Martha-Stewart-107442.s.png,Martha Stewart,2100,"olive oil,fresh tomato salsa,portobello mushrooms,lime,flour tortillas,feta cheese,scallions,ground pepper,coarse salt,zucchini",Grilled-Vegetable Tostadas
8460,Desserts,,,,Classic-Cheesecake-Recipe-Chow-56994,http://i.yummly.com/Classic-Cheesecake-Recipe-Chow-56994-39415.s.png,Chow,13800,"graham cracker,heavy cream,granulated sugar,eggs,vanilla extract,egg yolk,all-purpose flour,lemon zest,cream cheese,unsalted butter",Classic Cheesecake Recipe
8461,Main Dishes,,,5,Delicious-Salmon-Allrecipes,http://i.yummly.com/Delicious-Salmon-Allrecipes-52334.s.png,AllRecipes,15720,"olive oil,salmon fillet,minced garlic,brown sugar,soy sauce,lemon pepper",Delicious Salmon
8462,"Main Dishes,Lunch and Snacks",Barbecue,Game Day,4,Sour-Cream-Burgers-Allrecipes,http://i.yummly.com/Sour-Cream-Burgers-Allrecipes-52105.s.png,AllRecipes,1500,"pepper,onion soup mix,bread crumbs,ground beef,sour cream",Sour Cream Burgers
8463,Main Dishes,"Asian,Chinese",,4,Pork-Fried-Rice-Martha-Stewart-194959,http://i.yummly.com/Pork-Fried-Rice-Martha-Stewart-194959-109840.s.png,Martha Stewart,900,"white rice,shredded carrots,garlic clove,frozen peas,scallions,peeled fresh ginger,eggs,soy sauce,ground pork,vegetable oil,rice vinegar",Pork Fried Rice
8464,Breakfast and Brunch,"American,Southern ",Hanukkah,5,Louisiana-Sweet-Potato-Pancakes-Allrecipes,"http://i.yummly.com/Louisiana-Sweet-Potato-Pancakes-Allrecipes-2.s.jpg,http://i.yummly.com/Louisiana-Sweet-Potato-Pancakes-Allrecipes-67616.s.png",AllRecipes,2700,"baking powder,sweet potatoes,beaten eggs,milk,melted butter,salt,ground nutmeg,all-purpose flour",Louisiana Sweet Potato Pancakes
8465,Breakfast and Brunch,,,4,Caramelized-French-Toast-Allrecipes,http://i.yummly.com/Caramelized-French-Toast-Allrecipes-73735.s.png,AllRecipes,1800,"brown sugar,milk,salt,eggs,butter,water,bread",Caramelized French Toast
8466,Desserts,American,,4,Blackberry-and-Red_Wine-Gelatin-Martha-Stewart,http://i.yummly.com/Blackberry-and-Red_Wine-Gelatin-Martha-Stewart-106029.s.png,Martha Stewart,3600,"unflavored gelatin,fresh mint,blackberries,red wine,apple juice,granulated sugar",Blackberry-Red Wine Gelatin
8467,Cocktails,,,5,_ode-to-joy_-infused-tequila-cocktail-306271,http://i.yummly.com/_ode-to-joy_-infused-tequila-cocktail-306271-269624.s.jpg,Food Republic,,"fresh lime juice,absinthe,avocado,ground cumin,paprika,agave syrup,sea salt,cointreau,poblano","""Ode To Joy"" Infused Tequila Cocktail"
8468,Lunch and Snacks,,,5,Grilled-Peanut-Butter-Apple-Sandwiches-Allrecipes,http://i.yummly.com/Grilled-Peanut-Butter-Apple-Sandwiches-Allrecipes-52858.s.png,AllRecipes,900,"white sugar,unsalted butter,wheat bread,ground cinnamon,gala apple,creamy peanut butter",Grilled Peanut Butter Apple Sandwiches
8469,,Greek,,5,Greek_spiced-Baked-Shrimp-Epicurious,"http://i.yummly.com/Greek_spiced-Baked-Shrimp-Epicurious-3.s.jpg,http://i.yummly.com/Greek_spiced-Baked-Shrimp-Epicurious-45868.s.png",Epicurious,3600,"feta,sugar,hot red pepper flakes,shrimp,ground allspice,ground cinnamon,garlic cloves,extra-virgin olive oil,tomatoes,onion,dill",Greek-Spiced Baked Shrimp
8470,Main Dishes,,,5,Italian-Sausage-And-Zucchini-Allrecipes,http://i.yummly.com/Italian-Sausage-And-Zucchini-Allrecipes-67759.s.png,AllRecipes,2700,"stewed tomatoes,yellow squash,onion,italian sausage,zucchini",Italian Sausage and Zucchini
8471,,,,5,Peanut_-carrot_-and-cabbage-slaw-308078,http://i.yummly.com/Peanut_-carrot_-and-cabbage-slaw-308078-272086.s.jpg,The Kitchn,,"rice wine vinegar,peanuts,sesame oil,sesame seeds,peanut butter,green onions,olive oil,soy sauce,napa cabbage,lemon juice,carrots,radishes","Peanut, Carrot, and Cabbage Slaw"
8472,"Beverages,Cocktails",Italian,,4,Limoncello-Soda-My-Recipes,http://i.yummly.com/Limoncello-Soda-My-Recipes-135769.s.png,MyRecipes,,"lemon,club soda,limoncello,ice",Limoncello Soda
8473,Desserts,"American,French",,4,Chocolate-Pudding-Cake-Martha-Stewart,http://i.yummly.com/Chocolate-Pudding-Cake-Martha-Stewart-110028.s.png,Martha Stewart,3300,"granulated sugar,confectioners sugar,salt,eggs,butter,semisweet chocolate",Chocolate Pudding Cake
8474,"Main Dishes,Lunch and Snacks","American,Southern ",,5,Oven_Fried-Chicken-Martha-Stewart,http://i.yummly.com/Oven_Fried-Chicken-Martha-Stewart-110422.s.png,Martha Stewart,3600,"wheat bread,garlic clove,coarse salt,low-fat buttermilk,chicken,vegetable oil,ground pepper",Oven-Fried Chicken
